Filename,Timestamp (seconds)
frame_1074.png,37136.299
frame_1075.png,37136.356
frame_1076.png,37136.397
frame_1077.png,37136.444
frame_1078.png,37136.444
frame_1079.png,37136.501
frame_1080.png,37136.555
frame_1081.png,37136.555
frame_1082.png,37136.555
frame_1083.png,37136.604
frame_1084.png,37136.604
frame_1085.png,37136.65
frame_1086.png,37136.65
frame_1087.png,37136.708
frame_1088.png,37136.751
frame_1089.png,37136.751
frame_1090.png,37136.806
frame_1091.png,37136.855
frame_1092.png,37136.902
frame_1093.png,37136.955
frame_1094.png,37136.955
frame_1095.png,37136.955
frame_1096.png,37136.955
frame_1097.png,37137.059
frame_1098.png,37137.059
frame_1099.png,37137.059
frame_1100.png,37137.059
frame_1101.png,37137.059
frame_1102.png,37137.16
frame_1103.png,37137.16
frame_1104.png,37137.212
frame_1105.png,37137.269
frame_1106.png,37137.269
frame_1107.png,37137.269
frame_1108.png,37137.361
frame_1109.png,37137.361
frame_1110.png,37137.361
frame_1111.png,37137.424
frame_1112.png,37137.424
frame_1113.png,37137.465
frame_1114.png,37137.514
frame_1115.png,37137.572
frame_1116.png,37137.619
frame_1117.png,37137.671
frame_1118.png,37137.715
frame_1119.png,37137.715
frame_1120.png,37137.773
frame_1121.png,37137.773
frame_1122.png,37137.819
frame_1123.png,37137.873
frame_1124.png,37137.922
frame_1125.png,37137.922
frame_1126.png,37137.965
frame_1127.png,37138.024
frame_1128.png,37138.024
frame_1129.png,37138.024
frame_1130.png,37138.08
frame_1131.png,37138.08
frame_1132.png,37138.129
frame_1133.png,37138.221
frame_1134.png,37138.279
frame_1135.png,37138.327
frame_1136.png,37138.327
frame_1137.png,37138.378
frame_1138.png,37138.378
frame_1139.png,37138.426
frame_1140.png,37138.489
frame_1141.png,37138.489
frame_1142.png,37138.551
frame_1143.png,37138.551
frame_1144.png,37138.551
frame_1145.png,37138.551
frame_1146.png,37138.674
frame_1147.png,37138.674
frame_1148.png,37138.7
frame_1149.png,37138.752
frame_1150.png,37138.784
frame_1151.png,37138.784
frame_1152.png,37138.846
frame_1153.png,37138.846
frame_1154.png,37138.846
frame_1155.png,37138.846
frame_1156.png,37138.846
frame_1157.png,37138.846
frame_1158.png,37138.993
frame_1159.png,37138.993
frame_1160.png,37139.023
frame_1161.png,37139.023
frame_1162.png,37139.023
frame_1163.png,37139.111
frame_1164.png,37139.111
frame_1165.png,37139.138
frame_1166.png,37139.138
frame_1167.png,37139.21
frame_1168.png,37139.21
frame_1169.png,37139.251
frame_1170.png,37139.251
frame_1171.png,37139.314
frame_1172.png,37139.314
frame_1173.png,37139.348
frame_1174.png,37139.402
frame_1175.png,37139.44
frame_1176.png,37139.44
frame_1177.png,37139.491
frame_1178.png,37139.542
frame_1179.png,37139.542
frame_1180.png,37139.542
frame_1181.png,37139.593
frame_1182.png,37139.642
frame_1183.png,37139.642
frame_1184.png,37139.642
frame_1185.png,37139.709
frame_1186.png,37139.758
frame_1187.png,37139.796
frame_1188.png,37139.855
frame_1189.png,37139.855
frame_1190.png,37139.908
frame_1191.png,37139.908
frame_1192.png,37139.908
frame_1193.png,37139.908
frame_1194.png,37139.957
frame_1195.png,37140.006
frame_1196.png,37140.006
frame_1197.png,37140.006
frame_1198.png,37140.053
frame_1199.png,37140.114
frame_1200.png,37140.152
frame_1201.png,37140.152
frame_1202.png,37140.254
frame_1203.png,37140.254
frame_1204.png,37140.254
frame_1205.png,37140.254
frame_1206.png,37140.317
frame_1207.png,37140.353
frame_1208.png,37140.413
frame_1209.png,37140.462
frame_1210.png,37140.514
frame_1211.png,37140.562
frame_1212.png,37140.562
frame_1213.png,37140.619
frame_1214.png,37140.659
frame_1215.png,37140.711
frame_1216.png,37140.711
frame_1217.png,37140.758
frame_1218.png,37140.817
frame_1219.png,37140.864
frame_1220.png,37140.864
frame_1221.png,37140.912
frame_1222.png,37140.912
frame_1223.png,37140.967
frame_1224.png,37140.967
frame_1225.png,37141.022
frame_1226.png,37141.022
frame_1227.png,37141.064
frame_1228.png,37141.119
frame_1229.png,37141.169
frame_1230.png,37141.266
frame_1231.png,37141.266
frame_1232.png,37141.266
frame_1233.png,37141.326
frame_1234.png,37141.419
frame_1235.png,37141.419
frame_1236.png,37141.419
frame_1237.png,37141.419
frame_1238.png,37141.483
frame_1239.png,37141.571
frame_1240.png,37141.571
frame_1241.png,37141.571
frame_1242.png,37141.571
frame_1243.png,37141.571
frame_1244.png,37141.636
frame_1245.png,37141.686
frame_1246.png,37141.728
frame_1247.png,37141.728
frame_1248.png,37141.728
frame_1249.png,37141.827
frame_1250.png,37141.827
frame_1251.png,37141.876
frame_1252.png,37141.876
frame_1253.png,37141.93
frame_1254.png,37141.93
frame_1255.png,37141.93
frame_1256.png,37141.93
frame_1257.png,37142.031
frame_1258.png,37142.031
frame_1259.png,37142.031
frame_1260.png,37142.084
frame_1261.png,37142.084
frame_1262.png,37142.133
frame_1263.png,37142.133
frame_1264.png,37142.197
frame_1265.png,37142.197
frame_1266.png,37142.245
frame_1267.png,37142.287
frame_1268.png,37142.333
frame_1269.png,37142.39
frame_1270.png,37142.442
frame_1271.png,37142.492
frame_1272.png,37142.538
frame_1273.png,37142.538
frame_1274.png,37142.538
frame_1275.png,37142.592
frame_1276.png,37142.641
frame_1277.png,37142.641
frame_1278.png,37142.695
frame_1279.png,37142.75
frame_1280.png,37142.75
frame_1281.png,37142.811
frame_1282.png,37142.858
frame_1283.png,37142.858
frame_1284.png,37142.905
frame_1285.png,37142.905
frame_1286.png,37143.006
frame_1287.png,37143.006
frame_1288.png,37143.006
frame_1289.png,37143.096
frame_1290.png,37143.096
frame_1291.png,37143.096
frame_1292.png,37143.148
frame_1293.png,37143.259
frame_1294.png,37143.259
frame_1295.png,37143.259
frame_1296.png,37143.355
frame_1297.png,37143.355
frame_1298.png,37143.409
frame_1299.png,37143.463
frame_1300.png,37143.518
frame_1301.png,37143.56
frame_1302.png,37143.56
frame_1303.png,37143.624
frame_1304.png,37143.707
frame_1305.png,37143.707
frame_1306.png,37143.707
frame_1307.png,37143.803
frame_1308.png,37143.803
frame_1309.png,37143.803
frame_1310.png,37143.911
frame_1311.png,37143.911
frame_1312.png,37143.911
frame_1313.png,37143.911
frame_1314.png,37143.991
frame_1315.png,37144.06
frame_1316.png,37144.06
frame_1317.png,37144.131
frame_1318.png,37144.165
frame_1319.png,37144.224
frame_1320.png,37144.259
frame_1321.png,37144.259
frame_1322.png,37144.316
frame_1323.png,37144.363
frame_1324.png,37144.424
frame_1325.png,37144.424
frame_1326.png,37144.465
frame_1327.png,37144.523
frame_1328.png,37144.523
frame_1329.png,37144.568
frame_1330.png,37144.568
frame_1331.png,37144.67
frame_1332.png,37144.67
frame_1333.png,37144.67
frame_1334.png,37144.67
frame_1335.png,37144.784
frame_1336.png,37144.784
frame_1337.png,37144.784
frame_1338.png,37144.784
frame_1339.png,37144.879
frame_1340.png,37144.879
frame_1341.png,37144.879
frame_1342.png,37144.986
frame_1343.png,37144.986
frame_1344.png,37145.03
frame_1345.png,37145.03
frame_1346.png,37145.085
frame_1347.png,37145.133
frame_1348.png,37145.178
frame_1349.png,37145.23
frame_1350.png,37145.282
frame_1351.png,37145.33
frame_1352.png,37145.33
frame_1353.png,37145.381
frame_1354.png,37145.429
frame_1355.png,37145.429
frame_1356.png,37145.489
frame_1357.png,37145.489
frame_1358.png,37145.553
frame_1359.png,37145.553
frame_1360.png,37145.591
frame_1361.png,37145.636
frame_1362.png,37145.684
frame_1363.png,37145.684
frame_1364.png,37145.737
frame_1365.png,37145.789
frame_1366.png,37145.853
frame_1367.png,37145.894
frame_1368.png,37145.894
frame_1369.png,37145.954
frame_1370.png,37145.954
frame_1371.png,37145.954
frame_1372.png,37146.001
frame_1373.png,37146.036
frame_1374.png,37146.097
frame_1375.png,37146.097
frame_1376.png,37146.197
frame_1377.png,37146.197
frame_1378.png,37146.258
frame_1379.png,37146.294
frame_1380.png,37146.349
frame_1381.png,37146.349
frame_1382.png,37146.349
frame_1383.png,37146.396
frame_1384.png,37146.442
frame_1385.png,37146.499
frame_1386.png,37146.499
frame_1387.png,37146.545
frame_1388.png,37146.545
frame_1389.png,37146.545
frame_1390.png,37146.605
frame_1391.png,37146.654
frame_1392.png,37146.654
frame_1393.png,37146.715
frame_1394.png,37146.758
frame_1395.png,37146.798
frame_1396.png,37146.857
frame_1397.png,37146.857
frame_1398.png,37146.911
frame_1399.png,37146.956
frame_1400.png,37147.009
frame_1401.png,37147.009
frame_1402.png,37147.062
frame_1403.png,37147.062
frame_1404.png,37147.123
frame_1405.png,37147.16
frame_1406.png,37147.207
frame_1407.png,37147.264
frame_1408.png,37147.306
frame_1409.png,37147.359
frame_1410.png,37147.359
frame_1411.png,37147.41
frame_1412.png,37147.466
frame_1413.png,37147.525
frame_1414.png,37147.525
frame_1415.png,37147.568
frame_1416.png,37147.568
frame_1417.png,37147.568
frame_1418.png,37147.617
frame_1419.png,37147.667
frame_1420.png,37147.715
frame_1421.png,37147.715
frame_1422.png,37147.779
frame_1423.png,37147.779
frame_1424.png,37147.821
frame_1425.png,37147.821
frame_1426.png,37147.929
frame_1427.png,37147.929
frame_1428.png,37147.929
frame_1429.png,37147.977
frame_1430.png,37148.019
frame_1431.png,37148.019
frame_1432.png,37148.019
frame_1433.png,37148.019
frame_1434.png,37148.074
frame_1435.png,37148.074
frame_1436.png,37148.128
frame_1437.png,37148.128
frame_1438.png,37148.184
frame_1439.png,37148.22
frame_1440.png,37148.273
frame_1441.png,37148.273
frame_1442.png,37148.327
frame_1443.png,37148.327
frame_1444.png,37148.374
frame_1445.png,37148.374
frame_1446.png,37148.426
frame_1447.png,37148.48
frame_1448.png,37148.48
frame_1449.png,37148.48
frame_1450.png,37148.48
frame_1451.png,37148.551
frame_1452.png,37148.551
frame_1453.png,37148.551
frame_1454.png,37148.582
frame_1455.png,37148.582
frame_1456.png,37148.628
frame_1457.png,37148.628
frame_1458.png,37148.628
frame_1459.png,37148.628
frame_1460.png,37148.628
frame_1461.png,37148.77
frame_1462.png,37148.8
frame_1463.png,37148.8
frame_1464.png,37148.837
frame_1465.png,37148.837
frame_1466.png,37148.883
frame_1467.png,37148.934
frame_1468.png,37148.934
frame_1469.png,37148.934
frame_1470.png,37148.985
frame_1471.png,37149.039
frame_1472.png,37149.039
frame_1473.png,37149.089
frame_1474.png,37149.142
frame_1475.png,37149.142
frame_1476.png,37149.187
frame_1477.png,37149.24
frame_1478.png,37149.288
frame_1479.png,37149.336
frame_1480.png,37149.388
frame_1481.png,37149.44
frame_1482.png,37149.488
frame_1483.png,37149.488
frame_1484.png,37149.488
frame_1485.png,37149.488
frame_1486.png,37149.598
frame_1487.png,37149.598
frame_1488.png,37149.598
frame_1489.png,37149.598
frame_1490.png,37149.689
frame_1491.png,37149.689
frame_1492.png,37149.689
frame_1493.png,37149.689
frame_1494.png,37149.76
frame_1495.png,37149.796
frame_1496.png,37149.845
frame_1497.png,37149.892
frame_1498.png,37149.892
frame_1499.png,37149.892
frame_1500.png,37149.945
frame_1501.png,37149.945
frame_1502.png,37149.999
frame_1503.png,37150.052
frame_1504.png,37150.052
frame_1505.png,37150.152
frame_1506.png,37150.152
frame_1507.png,37150.152
frame_1508.png,37150.201
frame_1509.png,37150.258
frame_1510.png,37150.258
frame_1511.png,37150.306
frame_1512.png,37150.354
frame_1513.png,37150.354
frame_1514.png,37150.411
frame_1515.png,37150.411
frame_1516.png,37150.456
frame_1517.png,37150.456
frame_1518.png,37150.507
frame_1519.png,37150.507
frame_1520.png,37150.557
frame_1521.png,37150.557
frame_1522.png,37150.607
frame_1523.png,37150.658
frame_1524.png,37150.714
frame_1525.png,37150.759
frame_1526.png,37150.811
frame_1527.png,37150.864
frame_1528.png,37150.911
frame_1529.png,37150.911
frame_1530.png,37150.964
frame_1531.png,37150.964
frame_1532.png,37151.016
frame_1533.png,37151.016
frame_1534.png,37151.016
frame_1535.png,37151.016
frame_1536.png,37151.114
